ScenarioName,Variant-1,Variant-2,ScenarioYear,Location_from_at,Location_to,Input,Output,Category,VariableContext,VariableName,Value,unit,start of timeindex,end of timeindex,resolution of timeindex,Source,Method,Comment,tags,userdefined data
BASE,REF,,2030,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,19.90,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2040,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,18.79,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2050,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,17.27,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2060,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,15.31,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2020,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,18.68,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2030,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,18.16,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2040,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,17.34,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2050,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,16.16,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2060,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,14.57,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2020,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,24.85,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2030,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,24.35,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2040,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,23.49,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2050,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,22.16,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2060,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,20.28,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2020,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,27.56,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2030,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,27.21,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2040,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,26.52,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2050,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,25.36,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2060,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,23.58,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2020,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,24.47,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2030,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,24.22,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2040,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,23.67,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2050,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,22.68,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2060,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,21.11,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2020,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,23.71,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2030,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,23.53,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2040,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,23.06,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2050,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,22.15,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2060,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,20.66,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2020,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,13.60,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2030,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,13.56,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2040,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,13.41,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2050,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,13.06,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2060,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,12.41,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2020,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,1.78,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2030,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,16.79,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2040,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,26.74,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2050,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,36.35,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,REF,,2060,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,47.99,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|mfh|<1920,energy_reference_area,37.71,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|mfh|<1920,energy_reference_area,37.54,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|mfh|<1920,energy_reference_area,37.20,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|mfh|<1920,energy_reference_area,36.57,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|mfh|<1920,energy_reference_area,35.44,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|mfh|1920-1945,energy_reference_area,21.78,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|mfh|1920-1945,energy_reference_area,21.74,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|mfh|1920-1945,energy_reference_area,21.63,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|mfh|1920-1945,energy_reference_area,21.40,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|mfh|1920-1945,energy_reference_area,20.90,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|mfh|1946-1960,energy_reference_area,27.93,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|mfh|1946-1960,energy_reference_area,27.80,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|mfh|1946-1960,energy_reference_area,27.28,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|mfh|1946-1960,energy_reference_area,25.54,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|mfh|1946-1960,energy_reference_area,20.84,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|mfh|1961-1970,energy_reference_area,37.84,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|mfh|1961-1970,energy_reference_area,37.78,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|mfh|1961-1970,energy_reference_area,37.50,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|mfh|1961-1970,energy_reference_area,36.28,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|mfh|1961-1970,energy_reference_area,32.20,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|mfh|1971-1980,energy_reference_area,34.10,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|mfh|1971-1980,energy_reference_area,34.09,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|mfh|1971-1980,energy_reference_area,33.99,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|mfh|1971-1980,energy_reference_area,33.49,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|mfh|1971-1980,energy_reference_area,31.39,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|mfh|1981-1990,energy_reference_area,27.64,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|mfh|1981-1990,energy_reference_area,27.64,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|mfh|1981-1990,energy_reference_area,27.61,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|mfh|1981-1990,energy_reference_area,27.44,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|mfh|1981-1990,energy_reference_area,26.53,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|mfh|1991-2000,energy_reference_area,25.68,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|mfh|1991-2000,energy_reference_area,25.68,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|mfh|1991-2000,energy_reference_area,25.68,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|mfh|1991-2000,energy_reference_area,25.62,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|mfh|1991-2000,energy_reference_area,25.22,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|mfh|2001-2010,energy_reference_area,30.33,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|mfh|2001-2010,energy_reference_area,30.33,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|mfh|2001-2010,energy_reference_area,30.33,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|mfh|2001-2010,energy_reference_area,30.32,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|mfh|2001-2010,energy_reference_area,30.17,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|mfh|2011-2017,energy_reference_area,25.31,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|mfh|2011-2017,energy_reference_area,25.31,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|mfh|2011-2017,energy_reference_area,25.31,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|mfh|2011-2017,energy_reference_area,25.31,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|mfh|2011-2017,energy_reference_area,25.28,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|mfh|>2017,energy_reference_area,5.34,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|mfh|>2017,energy_reference_area,62.90,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|mfh|>2017,energy_reference_area,110.28,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|mfh|>2017,energy_reference_area,155.11,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|mfh|>2017,energy_reference_area,206.29,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|sfh|<1920,energy_reference_area,41.42,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|sfh|<1920,energy_reference_area,39.58,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|sfh|<1920,energy_reference_area,37.30,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|sfh|<1920,energy_reference_area,34.59,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|sfh|<1920,energy_reference_area,31.47,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|sfh|1920-1945,energy_reference_area,21.76,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|sfh|1920-1945,energy_reference_area,20.55,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|sfh|1920-1945,energy_reference_area,18.96,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|sfh|1920-1945,energy_reference_area,16.98,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|sfh|1920-1945,energy_reference_area,14.65,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,20.65,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,19.90,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,18.79,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,17.27,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|sfh|1946-1960,energy_reference_area,15.31,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,18.68,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,18.16,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,17.34,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,16.16,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|sfh|1961-1970,energy_reference_area,14.57,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,24.85,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,24.35,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,23.49,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,22.16,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|sfh|1971-1980,energy_reference_area,20.28,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,27.56,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,27.21,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,26.52,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,25.36,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|sfh|1981-1990,energy_reference_area,23.58,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,24.47,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,24.22,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,23.67,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,22.68,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|sfh|1991-2000,energy_reference_area,21.11,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,23.71,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,23.53,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,23.06,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,22.15,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|sfh|2001-2010,energy_reference_area,20.66,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,13.60,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,13.56,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,13.41,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,13.06,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|sfh|2011-2017,energy_reference_area,12.41,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2020,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,1.78,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2030,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,20.97,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2040,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,36.76,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2050,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,51.70,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,HIGH,,2060,CH,,,,Demand,residential|building|sfh|>2017,energy_reference_area,68.76,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|mfh|<1920,energy_reference_area,37.71,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|mfh|<1920,energy_reference_area,37.54,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|mfh|<1920,energy_reference_area,37.20,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2050,CH,,,,Demand,residential|building|mfh|<1920,energy_reference_area,36.57,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2060,CH,,,,Demand,residential|building|mfh|<1920,energy_reference_area,35.44,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2020,CH,,,,Demand,residential|building|mfh|1920-1945,energy_reference_area,21.78,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2030,CH,,,,Demand,residential|building|mfh|1920-1945,energy_reference_area,21.74,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
BASE,LOW,,2040,CH,,,,Demand,residential|building|mfh|1920-1945,energy_reference_area,21.63,Mm2,,,,"CROSS Scenarios and Drivers Definition, Version: CROSS-v2025-06",,,,
