ScenarioName,Variant-1,Variant-2,ScenarioYear,Location_from_at,Location_to,Input,Output,Category,VariableContext,VariableName,Value,unit,start of timeindex,end of timeindex,resolution of timeindex,Source,Method,Comment,tags,userdefined data
GA,,,2040,FR,,fossil|gas,electricity,Assets,generation|thermal|gas,efficiency,0.58,,,,,,,,,
GA,,,2040,FR,,fossil|gas,electricity,Assets,generation|thermal|gas,operating_expenditure,1.6,Euro/MWh,,,,,,,,
GA,,,2040,FR,,fossil|gas,electricity,Assets,generation|thermal|gas,co2_intensity,0.139536,tCO2/MWh,,,,,,,,
GA,,,2040,FR,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,FR,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,FR,,fossil|gas,electricity,Assets,generation|thermal|gas,downwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
GA,,,2040,FR,,fossil|gas,electricity,Assets,generation|thermal|gas,upwards_ramp_rate_cost,15.31,Euro/MW/h,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,generation|hydro|run_of_river,inflow_energy,42.23831288442535,TWh/year,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,generation|hydro|run_of_river,inflow_profile,run_of_river_FR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,generation|hydro|run_of_river,efficiency,0.9,,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,generation|hydro|run_of_river,installed_generation_capacity,13600.0,MW,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|reservoir,inflow_energy,20.360221174456335,TWh/year,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|reservoir,inflow_profile,reservoir_FR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|reservoir,installed_generation_capacity,9847.0,MW,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|reservoir,energy_storage_capacity,10.056799999239999,TWh,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|reservoir,efficiency,0.9,,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|pump|open,installed_generation_capacity,2358.0,MW,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|pump|open,charging_capacity,2358.0,MW,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|pump|open,energy_storage_capacity,0.09,TWh,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|pump|open,efficiency,0.87,,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|pump|open,charging_efficiency,0.82,,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|pump|open,operating_expenditure,0.001,Euro/MWh,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,installed_generation_capacity,2485.0,MW,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,charging_capacity,2485.0,MW,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,energy_storage_capacity,0.01,TWh,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,efficiency,0.87,,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,charging_efficiency,0.82,,,,,,,,,
GA,,,2040,FR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,operating_expenditure,0.001,Euro/MWh,,,,,,,,
GA,,,2040,FR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,inflow_energy,139.79924995800448,TWh/year,,,,,,,,
GA,,,2040,FR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,capacity_factor,wind_onshore_FR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,FR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,efficiency,1.0,,,,,,,,,
GA,,,2040,FR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,installed_generation_capacity,61000.0,MW,,,,,,,,
GA,,,2040,FR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,inflow_energy,59.56828155820697,TWh/year,,,,,,,,
GA,,,2040,FR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,capacity_factor,wind_offshore_FR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,FR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,efficiency,1.0,,,,,,,,,
GA,,,2040,FR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,installed_generation_capacity,15812.0,MW,,,,,,,,
GA,,,2040,FR,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,inflow_energy,154.23392807759535,TWh/year,,,,,,,,
GA,,,2040,FR,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,capacity_factor,solar_photovoltaic_FR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,FR,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,efficiency,1.0,,,,,,,,,
GA,,,2040,FR,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,installed_generation_capacity,122567.0,MW,,,,,,,,
GA,,,2040,FR,,renewable|others,electricity,Assets,generation|renewable|others,inflow_energy,10.5777,TWh/year,,,,,,,,
GA,,,2040,FR,,renewable|others,electricity,Assets,generation|renewable|others,inflow_profile,uniform_profile_positive,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,FR,,renewable|others,electricity,Assets,generation|renewable|others,efficiency,0.5,,,,,,,,,
GA,,,2040,FR,,renewable|others,electricity,Assets,generation|renewable|others,installed_generation_capacity,2415.0,MW,,,,,,,,
GA,,,2040,FR,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,installed_generation_capacity,600.0,MW,,,,,,,,
GA,,,2040,FR,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,efficiency,0.36,,,,,,,,,
GA,,,2040,FR,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,operating_expenditure,3.3,Euro/MWh,,,,,,,,
GA,,,2040,FR,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,co2_intensity,0.2808,tCO2/MWh,,,,,,,,
GA,,,2040,FR,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,FR,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,FR,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,downwards_ramp_rate_cost,3.25,Euro/MW/h,,,,,,,,
GA,,,2040,FR,,nonrenewable|others,electricity,Assets,generation|nonrenewable|others,upwards_ramp_rate_cost,10.46,Euro/MW/h,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,storage|battery,installed_generation_capacity,20614.0,MW,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,storage|battery,charging_capacity,20614.0,MW,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,storage|battery,energy_storage_capacity,0.020614,TWh,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,storage|battery,efficiency,0.92,,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,storage|battery,charging_efficiency,0.92,,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,storage|battery,operating_expenditure,0.001,Euro/MWh,,,,,,,,
GA,,,2040,FR,,hydrogen,electricity,Assets,generation|hydrogen|ccgt,installed_generation_capacity,1567.0,MW,,,,,,,,
GA,,,2040,FR,,hydrogen,electricity,Assets,generation|hydrogen|ccgt,efficiency,0.6,,,,,,,,,
GA,,,2040,FR,,hydrogen,electricity,Assets,generation|hydrogen|ccgt,operating_expenditure,3.0,Euro/MWh,,,,,,,,
GA,,,2040,FR,,hydrogen,electricity,Assets,generation|hydrogen|ccgt,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,FR,,hydrogen,electricity,Assets,generation|hydrogen|ccgt,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,FR,,hydrogen,electricity,Assets,generation|hydrogen|ccgt,downwards_ramp_rate_cost,4.18,Euro/MW/h,,,,,,,,
GA,,,2040,FR,,hydrogen,electricity,Assets,generation|hydrogen|ccgt,upwards_ramp_rate_cost,4.79,Euro/MW/h,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,demandside,installed_generation_capacity,6500.0,MW,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,demandside,efficiency,1.0,,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,demandside,operating_expenditure,240.0,Euro/MWh,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,demandside,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,demandside,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,demandside,downwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Assets,demandside,upwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Demand,electric_appliances,final_demand,497.573893,TWh/year,,,,,,,,
GA,,,2040,FR,,electricity,electricity,Demand,electric_appliances,final_demand_profile,conventional_demand_FR_2040_2008_GA,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,FR,,electricity,heat,Demand,space_heating,final_demand,0.801769,TWh/year,,,,,,,,
GA,,,2040,FR,,electricity,heat,Demand,space_heating,final_demand_profile,heat_pump_demand_FR_2040_2008_GA,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,FR,,electricity,transport,Demand,transport,final_demand,48.925084,TWh/year,,,,,,,,
GA,,,2040,FR,,electricity,transport,Demand,transport,final_demand_profile,electromobility_uniform_profile,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,FR,,electricity,hydrogen,Demand,electrolysis,final_demand,76.166853,TWh/year,,,,,,,,
GA,,,2040,FR,,electricity,hydrogen,Demand,electrolysis,final_demand_profile,uniform_profile_negative,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,installed_generation_capacity,4702.0,MW,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,efficiency,0.6,,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,operating_expenditure,1.6,Euro/MWh,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,co2_intensity,0.139536,tCO2/MWh,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,downwards_ramp_rate_cost,4.18,Euro/MW/h,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,upwards_ramp_rate_cost,4.79,Euro/MW/h,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,installed_generation_capacity,1617.0,MW,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,efficiency,0.58,,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,operating_expenditure,1.6,Euro/MWh,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,co2_intensity,0.139536,tCO2/MWh,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,downwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
GA,,,2040,GR,,fossil|gas,electricity,Assets,generation|thermal|gas,upwards_ramp_rate_cost,15.31,Euro/MW/h,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,generation|hydro|run_of_river,inflow_energy,1.4694258377275822,TWh/year,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,generation|hydro|run_of_river,inflow_profile,run_of_river_GR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,generation|hydro|run_of_river,efficiency,0.9,,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,generation|hydro|run_of_river,installed_generation_capacity,529.0,MW,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|reservoir,inflow_energy,3.5072883730165696,TWh/year,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|reservoir,inflow_profile,reservoir_GR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|reservoir,installed_generation_capacity,2744.0,MW,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|reservoir,energy_storage_capacity,4.044,TWh,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|reservoir,efficiency,0.9,,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|open,inflow_energy,0.5629267142857143,TWh/year,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|open,inflow_profile,pump_storage_open_loop_GR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|open,installed_generation_capacity,699.0,MW,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|open,charging_capacity,735.0,MW,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|open,energy_storage_capacity,0.0045,TWh,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|open,efficiency,0.87,,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|open,charging_efficiency,0.82,,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|open,operating_expenditure,0.001,Euro/MWh,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,installed_generation_capacity,2040.0,MW,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,charging_capacity,2130.0,MW,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,energy_storage_capacity,0.0105,TWh,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,efficiency,0.87,,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,charging_efficiency,0.82,,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,operating_expenditure,0.001,Euro/MWh,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pondage,inflow_energy,0.061206773799944554,TWh/year,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pondage,inflow_profile,pondage_GR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pondage,installed_generation_capacity,22.0,MW,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pondage,energy_storage_capacity,0.001,TWh,,,,,,,,
GA,,,2040,GR,,renewable|water,electricity,Assets,storage|hydro|pondage,efficiency,0.9,,,,,,,,,
GA,,,2040,GR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,inflow_energy,45.44620548708285,TWh/year,,,,,,,,
GA,,,2040,GR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,capacity_factor,wind_onshore_GR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,GR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,efficiency,1.0,,,,,,,,,
GA,,,2040,GR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,installed_generation_capacity,17500.0,MW,,,,,,,,
GA,,,2040,GR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,inflow_energy,41.391180205253335,TWh/year,,,,,,,,
GA,,,2040,GR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,capacity_factor,wind_offshore_GR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,GR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,efficiency,1.0,,,,,,,,,
GA,,,2040,GR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,installed_generation_capacity,10200.0,MW,,,,,,,,
GA,,,2040,GR,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,inflow_energy,43.900052547652045,TWh/year,,,,,,,,
GA,,,2040,GR,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,capacity_factor,solar_photovoltaic_GR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,GR,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,efficiency,1.0,,,,,,,,,
GA,,,2040,GR,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,installed_generation_capacity,31253.0,MW,,,,,,,,
GA,,,2040,GR,,renewable|others,electricity,Assets,generation|renewable|others,inflow_energy,7.7526,TWh/year,,,,,,,,
GA,,,2040,GR,,renewable|others,electricity,Assets,generation|renewable|others,inflow_profile,uniform_profile_positive,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,GR,,renewable|others,electricity,Assets,generation|renewable|others,efficiency,0.5,,,,,,,,,
GA,,,2040,GR,,renewable|others,electricity,Assets,generation|renewable|others,installed_generation_capacity,1770.0,MW,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,storage|battery,installed_generation_capacity,26934.0,MW,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,storage|battery,charging_capacity,26934.0,MW,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,storage|battery,energy_storage_capacity,0.02805,TWh,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,storage|battery,efficiency,0.92,,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,storage|battery,charging_efficiency,0.92,,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,storage|battery,operating_expenditure,0.001,Euro/MWh,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,demandside,installed_generation_capacity,700.0,MW,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,demandside,efficiency,1.0,,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,demandside,operating_expenditure,240.0,Euro/MWh,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,demandside,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,demandside,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,demandside,downwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Assets,demandside,upwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Demand,electric_appliances,final_demand,54.395243,TWh/year,,,,,,,,
GA,,,2040,GR,,electricity,electricity,Demand,electric_appliances,final_demand_profile,conventional_demand_GR_2040_2008_GA,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,GR,,electricity,heat,Demand,space_heating,final_demand,1.489503,TWh/year,,,,,,,,
GA,,,2040,GR,,electricity,heat,Demand,space_heating,final_demand_profile,heat_pump_demand_GR_2040_2008_GA,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,GR,,electricity,transport,Demand,transport,final_demand,8.571732,TWh/year,,,,,,,,
GA,,,2040,GR,,electricity,transport,Demand,transport,final_demand_profile,electromobility_uniform_profile,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,GR,,electricity,hydrogen,Demand,electrolysis,final_demand,59.739036,TWh/year,,,,,,,,
GA,,,2040,GR,,electricity,hydrogen,Demand,electrolysis,final_demand_profile,uniform_profile_negative,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,HR,,fossil|gas,electricity,Assets,generation|thermal|gas,installed_generation_capacity,380.0,MW,,,,,,,,
GA,,,2040,HR,,fossil|gas,electricity,Assets,generation|thermal|gas,efficiency,0.58,,,,,,,,,
GA,,,2040,HR,,fossil|gas,electricity,Assets,generation|thermal|gas,operating_expenditure,1.6,Euro/MWh,,,,,,,,
GA,,,2040,HR,,fossil|gas,electricity,Assets,generation|thermal|gas,co2_intensity,0.139536,tCO2/MWh,,,,,,,,
GA,,,2040,HR,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_downwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,HR,,fossil|gas,electricity,Assets,generation|thermal|gas,maximum_upwards_ramp_rate,100.0,%/h,,,,,,,,
GA,,,2040,HR,,fossil|gas,electricity,Assets,generation|thermal|gas,downwards_ramp_rate_cost,0.0,Euro/MW/h,,,,,,,,
GA,,,2040,HR,,fossil|gas,electricity,Assets,generation|thermal|gas,upwards_ramp_rate_cost,15.31,Euro/MW/h,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,generation|hydro|run_of_river,inflow_energy,0.31414857031886023,TWh/year,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,generation|hydro|run_of_river,inflow_profile,run_of_river_HR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,generation|hydro|run_of_river,efficiency,0.9,,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,generation|hydro|run_of_river,installed_generation_capacity,63.0,MW,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|reservoir,inflow_energy,5.772049768645418,TWh/year,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|reservoir,inflow_profile,reservoir_HR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|reservoir,installed_generation_capacity,1948.0,MW,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|reservoir,energy_storage_capacity,2.04591,TWh,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|reservoir,efficiency,0.9,,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pump|open,inflow_energy,0.7041747385167837,TWh/year,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pump|open,inflow_profile,pump_storage_open_loop_HR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pump|open,installed_generation_capacity,281.0,MW,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pump|open,charging_capacity,247.0,MW,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pump|open,energy_storage_capacity,0.0183,TWh,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pump|open,efficiency,0.87,,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pump|open,charging_efficiency,0.82,,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pump|open,operating_expenditure,0.001,Euro/MWh,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pump|closed,operating_expenditure,0.001,Euro/MWh,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pondage,inflow_energy,1.5968140981649508,TWh/year,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pondage,inflow_profile,pondage_HR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pondage,installed_generation_capacity,321.0,MW,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pondage,energy_storage_capacity,0.003991,TWh,,,,,,,,
GA,,,2040,HR,,renewable|water,electricity,Assets,storage|hydro|pondage,efficiency,0.9,,,,,,,,,
GA,,,2040,HR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,inflow_energy,6.7851741733686195,TWh/year,,,,,,,,
GA,,,2040,HR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,capacity_factor,wind_onshore_HR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,HR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,efficiency,1.0,,,,,,,,,
GA,,,2040,HR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,installed_generation_capacity,2500.0,MW,,,,,,,,
GA,,,2040,HR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,inflow_energy,2.9867615637702447,TWh/year,,,,,,,,
GA,,,2040,HR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,capacity_factor,wind_offshore_HR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,HR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,efficiency,1.0,,,,,,,,,
GA,,,2040,HR,,renewable|wind,electricity,Assets,generation|renewable|wind|onshore,installed_generation_capacity,1200.0,MW,,,,,,,,
GA,,,2040,HR,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,inflow_energy,2.311416388470532,TWh/year,,,,,,,,
GA,,,2040,HR,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,capacity_factor,solar_photovoltaic_HR_2040_2008,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,HR,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,efficiency,1.0,,,,,,,,,
GA,,,2040,HR,,renewable|solar|pv,electricity,Assets,generation|renewable|solar|pv,installed_generation_capacity,1960.0,MW,,,,,,,,
GA,,,2040,HR,,renewable|others,electricity,Assets,generation|renewable|others,inflow_energy,0.86724,TWh/year,,,,,,,,
GA,,,2040,HR,,renewable|others,electricity,Assets,generation|renewable|others,inflow_profile,uniform_profile_positive,,2040-01-01 00:00,2040-12-31 23:00,1,,,,,
GA,,,2040,HR,,renewable|others,electricity,Assets,generation|renewable|others,efficiency,0.5,,,,,,,,,
GA,,,2040,HR,,renewable|others,electricity,Assets,generation|renewable|others,installed_generation_capacity,198.0,MW,,,,,,,,
